station,day,max_temp_f,min_temp_f,precip_in,avg_wind_speed_kts,avg_wind_drct,min_rh,avg_rh,max_rh,max_wind_speed_kts
PHX,2023-01-17,58.0,49.0,0.12,6.732624,244.79813,41.76037,58.564663,86.17496,16.0
PHX,2023-01-18,59.0,45.0,0.0,3.4906204,145.2767,34.307835,55.335766,73.36703,9.0
PHX,2023-01-19,60.0,42.0,0.0,3.1189642,121.343,29.251516,55.972626,78.803925,8.0
PHX,2023-01-20,58.0,45.0,0.0001,6.2787457,254.53734,32.559097,50.340027,73.18062,14.0
PHX,2023-01-21,58.0,39.0,0.0,2.7241135,248.52577,29.317097,51.471493,75.74727,9.0
PHX,2023-01-22,59.0,39.0,0.0,4.6459064,167.45326,31.706743,52.506687,75.74727,11.0
PHX,2023-01-23,50.0,38.0,0.0,6.511494,157.60919,30.158594,43.884846,70.07997,17.0
PHX,2023-01-24,55.0,36.0,0.0,3.3988802,108.44237,35.213,58.37505,78.59985,10.0
PHX,2023-01-25,61.0,37.0,0.0,3.8363636,96.35139,21.700047,48.53045,75.64217,9.0
PHX,2023-01-26,62.0,39.0,0.0,5.68821,39.891865,11.032402,25.875408,49.92981,17.0
PHX,2023-01-27,63.0,39.0,0.0,2.9719887,96.80935,12.627475,26.1495,43.442932,13.0
PHX,2023-01-28,64.0,39.0,0.0,3.636109,94.27397,16.447872,35.932877,56.86149,10.0
PHX,2023-01-29,68.0,41.0,0.0,6.2531466,149.50131,15.836777,36.47366,55.066074,11.0
PHX,2023-01-30,62.0,47.0,0.0,5.8418117,141.20137,39.21163,54.329033,68.27398,15.0
PHX,2023-01-31,63.0,46.0,0.0001,4.100141,262.41107,42.236824,63.343582,79.90661,11.0
PHX,2023-02-01,67.0,43.0,0.0,4.8817353,260.22852,19.640985,46.688873,77.25818,14.0
PHX,2023-02-02,67.0,43.0,0.0,2.920646,89.976746,14.586862,32.89908,62.06027,10.0
PHX,2023-02-03,73.0,46.0,0.0,3.1903765,86.111336,13.996033,31.005207,55.35541,13.0
PHX,2023-02-04,75.0,47.0,0.0,2.4821553,161.5275,14.912131,33.847195,51.89094,7.0
PHX,2023-02-05,75.0,48.0,0.0,4.53324,146.72879,19.02034,37.444027,56.097176,12.0
PHX,2023-02-06,69.0,50.0,0.0,6.718881,274.54312,12.875789,35.371155,54.3439,16.0
PHX,2023-02-07,68.0,43.0,0.0,4.8287525,265.69644,13.90815,27.880589,50.981396,13.0
PHX,2023-02-08,69.0,45.0,0.0,3.0274842,144.61217,14.674313,30.609076,47.23196,9.0
PHX,2023-02-09,68.0,44.0,0.0,7.1681914,51.683376,4.6333947,24.29146,54.84984,17.0
PHX,2023-02-10,71.0,49.0,0.0,9.942751,73.06472,8.621532,14.495106,21.740158,23.0
PHX,2023-02-11,74.0,55.0,0.0,6.81882,107.29504,8.042782,15.71785,23.336658,14.0
PHX,2023-02-12,79.0,49.0,0.0,7.317895,151.88525,8.075061,24.76105,40.2826,22.0
PHX,2023-02-13,58.0,47.0,0.04,6.256629,144.85878,37.31047,56.057777,71.18763,16.0
PHX,2023-02-14,56.0,43.0,0.13,8.927311,179.68266,51.584885,66.93994,79.35582,27.0
PHX,2023-02-15,55.0,41.0,0.0,7.954193,269.10464,18.463316,38.742195,59.833435,16.0
PHX,2023-02-16,58.0,36.0,0.0,5.155,64.16318,18.816294,38.691647,72.43028,15.0
PHX,2023-02-17,65.0,47.0,0.0,12.210453,65.43837,13.017861,19.024448,26.245192,19.0
PHX,2023-02-18,73.0,53.0,0.0,6.368641,122.94527,15.229177,21.59776,31.706743,14.0
PHX,2023-02-19,74.0,54.0,0.0,4.4968643,147.08174,23.18794,36.668873,52.453903,11.0
PHX,2023-02-20,74.0,52.0,0.0,3.2101195,90.42364,28.25122,43.77045,61.05819,9.0
PHX,2023-02-21,67.0,57.0,0.01,5.9838142,161.42589,45.193256,58.871155,71.9017,16.0
PHX,2023-02-22,59.0,49.0,0.08,16.994965,231.0042,20.826853,49.371086,82.85773,34.0
PHX,2023-02-23,60.0,47.0,0.0,7.213681,178.98509,32.559097,38.34335,51.809525,16.0
PHX,2023-02-24,66.0,44.0,0.0,3.8679776,121.19662,28.026197,47.193848,72.985916,10.0
PHX,2023-02-25,76.0,52.0,0.0,7.3514085,154.0568,13.818861,36.236065,54.263977,19.0
PHX,2023-02-26,59.0,44.0,0.12,7.980797,240.75865,30.282839,59.009087,85.05635,22.0
PHX,2023-02-27,64.0,42.0,0.0,3.437151,134.25043,24.50736,47.770584,70.426094,8.0
PHX,2023-02-28,65.0,43.0,0.0,5.3915195,174.3135,29.119854,47.33131,72.985916,11.0
PHX,2023-03-01,63.0,42.0,0.65,11.707873,194.22723,36.192703,67.72732,89.921104,29.0
PHX,2023-03-02,54.0,41.0,0.0,3.0021172,232.99028,42.484467,59.534454,78.803925,13.0
PHX,2023-03-03,62.0,43.0,0.0,3.30106,175.66464,34.811096,55.812008,76.01056,10.0
PHX,2023-03-04,69.0,45.0,0.0,4.992923,108.38574,24.088957,50.307095,76.01056,11.0
PHX,2023-03-05,72.0,47.0,0.0,5.6207867,152.88098,22.815418,44.8496,70.734,11.0
PHX,2023-03-06,73.0,52.0,0.0,3.8391855,277.56567,22.52057,41.495735,66.12884,9.0
PHX,2023-03-07,73.0,56.0,0.0,2.4004252,203.04143,21.040249,38.432198,57.379826,8.0
PHX,2023-03-08,75.0,48.0,0.0,4.078169,237.1884,12.3125925,36.426434,67.866905,13.0
PHX,2023-03-09,73.0,51.0,0.0,2.0448399,94.11528,15.947789,32.844517,52.360783,10.0
PHX,2023-03-10,78.0,53.0,0.0,4.205718,124.50486,15.174686,32.942944,52.112114,11.0
PHX,2023-03-11,78.0,62.0,0.0,5.305263,222.8241,37.35887,48.253494,65.093414,13.0
PHX,2023-03-12,81.0,56.0,0.0,6.423776,259.68536,15.1623535,43.480522,77.3798,19.0
PHX,2023-03-13,79.0,57.0,0.0,6.1053004,231.10785,14.193372,35.42725,52.695644,17.0
PHX,2023-03-14,80.0,55.0,0.0,5.5558677,107.63891,18.210943,36.989742,59.127327,10.0
PHX,2023-03-15,66.0,55.0,0.74,5.4111032,111.70102,44.74064,79.98514,89.592415,14.0
PHX,2023-03-16,71.0,53.0,0.06,5.2785163,213.35606,36.25469,61.138645,89.17831,15.0
PHX,2023-03-17,72.0,53.0,0.0,4.7015557,300.55173,16.240728,48.488995,79.40319,15.0
PHX,2023-03-18,73.0,51.0,0.0,5.551108,64.94436,19.448833,38.371292,68.85949,18.0
PHX,2023-03-19,70.0,57.0,0.0,6.7102475,99.29788,24.088957,33.497536,47.180107,18.0
PHX,2023-03-20,72.0,57.0,0.0,6.152495,126.86051,27.847334,38.62097,59.399784,13.0
PHX,2023-03-21,65.0,61.0,0.0001,7.379021,173.86244,50.317757,59.321136,67.0632,16.0
PHX,2023-03-22,64.0,51.8,0.02,6.662411,218.5338,37.81449,67.03278,86.17496,22.0
PHX,2023-03-23,69.0,48.0,0.0,5.2711267,241.9033,25.051968,50.857162,74.04533,14.0
PHX,2023-03-24,69.0,53.0,0.0,9.208363,261.0124,20.747662,38.9588,54.3439,18.0
PHX,2023-03-25,71.0,49.0,0.0,5.0512457,258.6602,15.979904,33.48863,63.335434,15.0
PHX,2023-03-26,70.0,50.0,0.0,5.934415,257.47012,10.491655,29.476679,52.058292,18.0
PHX,2023-03-27,72.0,50.0,0.0,4.731673,303.92184,7.1526313,24.13053,49.805668,10.0
PHX,2023-03-28,80.0,51.0,0.0,3.482855,240.78023,8.577499,23.81662,47.81362,11.0
PHX,2023-03-29,81.0,53.0,0.0,6.432063,142.10211,8.920132,25.548613,52.695644,14.0
PHX,2023-03-30,65.0,56.0,0.0,9.29293,240.07277,22.881233,33.462223,51.345837,21.0
PHX,2023-03-31,70.0,48.0,0.0,3.8902953,84.35386,15.249589,35.831104,60.76102,11.0
PHX,2023-04-01,81.0,53.0,0.0,4.129486,239.71362,8.661631,26.736105,50.28439,15.0
PHX,2023-04-02,82.0,54.0,0.0,4.0439405,80.94253,8.892722,22.959745,42.975666,10.0
PHX,2023-04-03,82.0,55.0,0.0,10.559792,225.196,11.840176,23.413967,44.899357,24.0
PHX,2023-04-04,64.0,48.0,0.0,12.421308,272.61795,4.962604,9.625103,31.421282,26.0
PHX,2023-04-05,68.0,47.0,0.0,5.3235497,298.96967,8.199207,17.400951,31.93234,10.0
PHX,2023-04-06,76.0,50.0,0.0,3.5628026,239.80336,11.17237,23.604807,40.6187,7.0
PHX,2023-04-07,83.0,55.0,0.0,3.6816585,237.01193,9.631061,34.451588,48.73428,11.0
PHX,2023-04-08,84.0,55.0,0.0,3.681914,107.394005,6.8622546,20.844341,43.31051,10.0
PHX,2023-04-09,88.0,59.0,0.0,3.3763065,128.82074,8.904215,20.03261,40.606575,9.0
PHX,2023-04-10,98.0,63.0,0.0,4.18957,114.99336,6.3243737,21.091185,42.555634,10.0
PHX,2023-04-11,99.0,68.0,0.0,5.472085,228.46426,8.050009,19.532766,30.738382,16.0
PHX,2023-04-12,90.0,66.0,0.0,5.2262826,92.00159,9.00769,19.439072,38.763725,11.0
PHX,2023-04-13,82.0,64.0,0.0,6.801756,246.73888,14.539501,21.855919,33.247486,18.0
PHX,2023-04-14,78.0,59.0,0.0,5.3833213,210.11497,17.797733,30.495527,47.351547,14.0
PHX,2023-04-15,85.0,59.0,0.0,3.5678926,132.8876,9.829692,26.041565,45.355434,8.0
PHX,2023-04-16,89.0,62.0,0.0,3.5941217,103.07457,8.416802,19.229544,37.692978,11.0
PHX,2023-04-17,90.0,65.0,0.0,4.8662667,225.19595,8.75591,16.210081,32.967377,13.0
PHX,2023-04-18,86.0,63.0,0.0,6.5481377,228.85779,9.489421,17.07987,31.123518,14.0
PHX,2023-04-19,82.0,64.0,0.0,8.1264105,245.048,7.0356035,15.618799,31.40946,18.0
PHX,2023-04-20,84.0,59.0,0.0,4.7980013,247.40488,5.7692385,15.978614,35.867504,11.0
PHX,2023-04-21,89.0,62.0,0.0,4.5250177,216.71606,5.1958838,13.6600275,31.40946,10.0
PHX,2023-04-22,94.0,65.0,0.0,5.2596016,282.0396,10.02307,16.20968,26.807503,17.0
PHX,2023-04-23,94.0,67.0,0.0,6.145,273.18372,8.969875,18.348219,38.763725,16.0
PHX,2023-04-24,91.0,69.0,0.0,6.1355934,219.54799,10.444182,18.7007,32.556263,16.0
PHX,2023-04-25,91.0,65.0,0.0,8.06555,246.12791,11.461559,22.51109,48.444386,16.0
PHX,2023-04-26,88.0,64.0,0.0,4.1222143,260.69797,7.759035,15.285019,34.207344,12.0
PHX,2023-04-27,94.0,66.0,0.0,5.6790566,190.5427,6.4454665,15.354123,27.33667,14.0
PHX,2023-04-28,98.0,68.0,0.0,4.7953386,56.282368,5.634268,12.080154,31.921968,13.0
PHX,2023-04-29,98.0,72.0,0.0,5.413669,83.95071,4.240687,14.575241,21.399529,14.0
PHX,2023-04-30,101.0,70.0,0.0,5.3607955,134.91939,4.25487,13.467163,28.710505,11.0
PHX,2023-05-01,94.0,73.0,0.0,10.07743,165.50601,8.969875,15.510765,23.552206,23.0
PHX,2023-05-02,92.0,66.0,0.0,7.366987,265.29242,9.939548,18.873291,37.14392,20.0
PHX,2023-05-03,89.0,68.0,0.0,7.9257812,216.16664,11.243677,21.378582,35.760437,19.0
PHX,2023-05-04,82.0,64.0,0.0,8.042823,239.14969,17.744846,27.133871,40.484375,18.0
PHX,2023-05-05,80.0,63.0,0.0,4.762406,267.01886,16.067331,28.932999,50.564655,14.0
PHX,2023-05-06,86.0,63.0,0.0,5.174385,282.9608,13.752112,23.152918,39.671837,16.0
PHX,2023-05-07,90.0,64.0,0.0,4.631165,267.06058,11.479517,19.794922,36.82285,11.0
PHX,2023-05-08,91.0,66.0,0.0,5.0519004,276.3972,8.8858185,17.29832,34.207344,11.0
PHX,2023-05-09,92.0,67.0,0.0,5.670266,271.01398,11.01666,17.695938,30.754921,15.0
PHX,2023-05-10,79.0,66.0,0.0,6.747059,247.52637,12.2440405,20.865772,31.05408,17.0
PHX,2023-05-11,88.0,62.0,0.0,4.288697,160.88963,9.326583,20.96964,39.21163,10.0
PHX,2023-05-12,95.0,67.0,0.0,3.6102304,208.07329,8.851824,18.672852,34.35165,13.0
PHX,2023-05-13,98.0,72.0,0.0,5.06094,142.30841,8.020722,17.00322,35.164703,11.0
PHX,2023-05-14,100.0,73.0,0.0,7.763274,108.481834,10.873446,20.201674,36.695335,20.0
PHX,2023-05-15,101.0,79.0,0.0001,6.8031087,100.984055,12.6795845,21.184662,34.80998,16.0
PHX,2023-05-16,104.0,83.0,0.0,7.3188405,99.54052,12.519631,21.8359,38.38483,26.0
PHX,2023-05-17,100.0,78.0,0.0001,7.0811896,111.65596,14.803027,28.70553,45.207962,22.0
PHX,2023-05-18,100.0,76.0,0.0001,8.295774,90.15336,14.696096,31.827818,49.90776,25.0
PHX,2023-05-19,92.0,73.0,0.0,6.29672,52.844166,22.26411,41.10719,59.118835,20.0
PHX,2023-05-20,98.0,70.0,0.0,3.7974138,253.92776,15.487869,31.450598,60.893734,13.0
PHX,2023-05-21,100.0,76.0,0.0,4.727207,199.8579,10.407106,21.028816,33.29712,13.0
PHX,2023-05-22,102.0,78.0,0.0,6.1584377,263.42996,7.8328395,16.215006,32.292027,12.0
PHX,2023-05-23,102.0,76.0,0.0,6.246154,235.36943,6.0576653,13.170098,27.366596,16.0
PHX,2023-05-24,99.0,75.0,0.0,6.9514923,194.44884,8.161931,14.161647,22.34878,16.0
PHX,2023-05-25,99.0,74.0,0.0,6.8247957,201.21178,5.5569377,11.218042,24.19895,17.0
PHX,2023-05-26,99.0,73.0,0.0,7.07658,209.82707,5.5963383,13.551902,22.057516,16.0
PHX,2023-05-27,98.0,71.0,0.0,5.0348663,218.09135,7.1250687,13.186552,23.05514,10.0
PHX,2023-05-28,99.0,72.0,0.0,6.1687827,233.47025,6.492791,12.684475,22.815418,14.0
PHX,2023-05-29,100.0,75.0,0.0,7.0184293,245.67424,8.3593855,12.588995,20.92009,19.0
PHX,2023-05-30,99.0,74.0,0.0,7.5942945,218.95226,7.136627,16.848911,23.552206,22.0
PHX,2023-05-31,93.0,71.0,0.0,6.6786323,219.83672,9.225816,15.049877,23.482975,18.0
PHX,2023-06-01,91.0,69.0,0.0,4.5647144,143.87576,11.695099,19.374529,29.806578,11.0
PHX,2023-06-02,94.0,74.0,0.0,4.9610868,280.73447,10.740707,16.946163,23.552206,13.0
PHX,2023-06-03,101.0,76.0,0.0,4.1488743,266.9945,10.639893,16.807425,27.70291,11.0
PHX,2023-06-04,105.0,79.0,0.0,4.849224,293.68143,6.7370324,13.644334,24.698109,15.0
PHX,2023-06-05,105.0,79.0,0.0,7.94691,234.61679,2.8872619,10.162854,22.047052,19.0
PHX,2023-06-06,99.0,73.0,0.0,7.26409,248.9537,5.300192,10.577354,20.341316,21.0
PHX,2023-06-07,97.0,71.0,0.0,6.3630996,240.06377,6.657994,10.580735,23.522617,13.0
PHX,2023-06-08,95.0,72.0,0.0,6.2647057,237.0792,3.5202873,10.658001,21.399529,14.0
PHX,2023-06-09,96.0,73.0,0.0,4.6131597,176.10585,5.1657624,11.112404,22.057516,11.0
PHX,2023-06-10,100.0,73.0,0.0,5.706278,209.22983,5.642312,12.237114,21.399529,15.0
PHX,2023-06-11,96.0,74.0,0.0,7.8952236,219.28621,9.073016,16.590303,27.840296,18.0
PHX,2023-06-12,93.0,72.0,0.0,5.5085883,225.03503,13.547594,22.390005,34.58474,14.0
PHX,2023-06-13,96.0,75.0,0.0,4.9069767,263.9674,11.333812,19.52971,33.155643,11.0
PHX,2023-06-14,100.0,74.0,0.0,5.4740305,260.9619,7.9185495,16.398718,31.860828,19.0
PHX,2023-06-15,99.0,77.0,0.0,5.5591717,233.03796,10.381921,17.60227,31.019732,13.0
PHX,2023-06-16,102.0,78.0,0.0,5.8812175,244.79552,5.8157315,14.179009,25.441393,14.0
PHX,2023-06-17,104.0,76.0,0.0,4.2890344,127.55472,8.265155,13.748367,22.710552,11.0
PHX,2023-06-18,109.0,79.0,0.0,7.405589,218.91895,4.7674117,11.369089,25.775164,19.0
PHX,2023-06-19,104.0,78.0,0.0,6.652174,235.3872,4.1262836,11.689724,21.830978,18.0
PHX,2023-06-20,105.0,82.0,0.0,6.335059,252.03171,6.0051627,13.96978,21.619581,17.0
PHX,2023-06-21,104.0,78.0,0.0,6.9032726,193.67755,5.448086,12.824658,25.441393,13.0
PHX,2023-06-22,105.0,77.0,0.0,5.7585716,283.47763,3.5625563,8.039751,21.830978,14.0
PHX,2023-06-23,101.0,79.0,0.0,4.40029,277.64297,1.9893241,6.611271,16.657804,12.0
PHX,2023-06-24,105.0,73.0,0.0,3.8764367,244.59698,1.8049929,6.011079,15.947789,11.0
PHX,2023-06-25,109.0,79.0,0.0,4.833213,292.1095,3.082495,7.2435446,14.024221,11.0
PHX,2023-06-26,111.0,82.0,0.0,4.8762045,270.89832,2.8872619,7.8802595,19.41085,17.0
PHX,2023-06-27,110.0,81.0,0.0,5.6554623,257.80426,3.4210129,8.151291,19.849539,14.0
PHX,2023-06-28,107.0,82.0,0.0,4.857664,280.33698,8.361509,12.700369,20.112682,15.0
PHX,2023-06-29,106.0,80.0,0.0,4.8689704,231.71725,4.538904,9.636445,16.665312,11.0
PHX,2023-06-30,108.0,80.0,0.0,4.4173975,156.86935,4.2797585,10.776773,19.724977,11.0
PHX,2023-07-01,113.0,83.0,0.0,5.9589815,222.5572,4.9228697,10.614739,20.112017,13.0
PHX,2023-07-02,115.0,86.0,0.0,6.903371,265.38855,4.8374624,10.677334,19.834484,17.0
PHX,2023-07-03,115.0,89.0,0.0,7.138521,263.4128,5.533389,14.094733,25.462597,19.0
PHX,2023-07-04,112.0,89.0,0.0,6.8404727,260.2222,6.6467214,13.638657,24.308815,16.0
PHX,2023-07-05,109.0,89.0,0.0,6.6018786,256.8647,6.2897396,17.248182,19.42435,15.0
PHX,2023-07-06,113.0,86.0,0.0,6.005939,235.06503,7.6942773,12.147194,24.875904,16.0
PHX,2023-07-07,111.0,86.0,0.0,5.116519,283.2997,6.438014,12.420578,25.73634,14.0
PHX,2023-07-08,112.0,87.0,0.0,4.9290934,293.332,6.8684072,10.407467,15.923877,11.0
PHX,2023-07-09,111.0,89.0,0.0,5.5058737,274.11456,5.5136414,10.529678,21.342152,13.0
PHX,2023-07-10,108.0,92.0,0.0,6.5727873,280.45526,15.361571,18.480722,25.74194,15.0
PHX,2023-07-11,109.0,92.0,0.0,7.328435,275.27066,19.685957,26.910673,37.19422,15.0
PHX,2023-07-12,110.0,95.0,0.0,6.256228,278.38455,17.327303,23.187654,31.472641,13.0
PHX,2023-07-13,114.0,95.0,0.0,8.299642,267.49655,14.366367,21.131052,32.661438,16.0
PHX,2023-07-14,115.0,94.0,0.0,7.324786,261.7498,10.668459,18.341753,28.01473,14.0
PHX,2023-07-15,117.0,93.0,0.0,7.408664,264.1991,8.407927,18.900858,31.360764,14.0
PHX,2023-07-16,113.0,94.0,0.0,7.032166,237.48767,15.780932,23.538868,31.51119,13.0
PHX,2023-07-17,115.0,95.0,0.0,7.278701,253.90205,12.97352,22.818312,31.51119,25.0
PHX,2023-07-18,118.0,94.0,0.0,5.5362425,264.52023,11.280978,19.638784,34.721905,17.0
PHX,2023-07-19,118.0,97.0,0.0,5.866912,268.87042,9.79257,18.309788,28.459162,15.0
PHX,2023-07-20,119.0,93.0,0.0,6.6010103,250.62157,7.564975,16.272001,27.8663,16.0
PHX,2023-07-21,115.0,93.0,0.0,8.129645,276.70377,9.5158615,19.126781,35.81528,23.0
PHX,2023-07-22,116.0,96.0,0.0,5.7593985,207.37045,10.76728,19.884241,29.3445,22.0
PHX,2023-07-23,114.0,92.0,0.0,6.1515374,195.63203,13.349305,23.32411,35.66295,19.0
PHX,2023-07-24,115.0,94.0,0.0,5.179562,257.98154,13.239101,20.993074,29.195465,14.0
PHX,2023-07-25,117.0,93.0,0.0,6.07064,237.71864,11.280978,18.963182,31.059275,12.0
PHX,2023-07-26,117.0,90.0,0.0,7.9472904,259.0782,11.382313,26.582243,40.74673,25.0
PHX,2023-07-27,115.0,89.0,0.0,6.8192945,254.20102,12.865004,27.966415,45.101376,16.0
PHX,2023-07-28,115.0,97.0,0.0,6.5889707,298.41705,14.252338,22.28749,30.560482,15.0
PHX,2023-07-29,113.0,95.0,0.0,5.9812274,263.35327,14.784123,20.300436,29.195465,11.0
PHX,2023-07-30,111.0,93.0,0.0,7.0824904,269.35046,14.552876,24.418615,34.569923,19.0
PHX,2023-07-31,107.0,83.0,0.0001,6.6339355,173.73349,18.669697,37.566647,58.56242,16.0
PHX,2023-08-01,109.0,86.0,0.0,6.141802,165.8494,18.2535,29.677511,49.610336,15.0
PHX,2023-08-02,110.0,93.0,0.0001,6.0486007,260.00708,14.981054,22.534426,31.360764,14.0
PHX,2023-08-03,110.0,93.0,0.0,5.9380136,279.57535,9.41735,19.064213,32.192917,14.0
PHX,2023-08-04,113.0,88.0,0.0,4.100499,351.2297,7.4545064,13.829391,26.129679,9.0
PHX,2023-08-05,116.0,91.0,0.0,5.3446455,269.50333,4.769462,10.747314,22.89938,15.0
PHX,2023-08-06,112.0,90.0,0.0,6.8391557,271.4179,9.998634,17.882286,30.23506,15.0
PHX,2023-08-07,111.0,91.0,0.0001,7.957863,269.0889,16.243425,27.475428,47.137436,16.0
PHX,2023-08-08,110.0,84.2,0.0,8.73756,222.1028,20.019552,34.136192,54.908,18.0
PHX,2023-08-09,109.0,90.0,0.0,6.594776,214.02017,18.509272,28.823318,39.33583,16.0
PHX,2023-08-10,106.0,91.0,0.0,7.402077,245.245,18.799095,24.793438,33.514565,15.0
PHX,2023-08-11,105.0,89.0,0.0,6.5272183,162.58612,21.445919,26.481005,33.959248,13.0
PHX,2023-08-12,108.0,90.0,0.0,5.505511,276.3302,13.685398,20.384916,28.447847,14.0
PHX,2023-08-13,108.0,89.0,0.0,5.7850814,206.5699,12.959055,21.679787,32.753235,19.0
PHX,2023-08-14,104.0,90.0,0.0,5.2588835,274.59915,17.222307,22.880869,28.747374,13.0
PHX,2023-08-15,111.0,91.0,0.0001,7.3898053,100.3299,15.661636,26.191204,36.94768,21.0
PHX,2023-08-16,114.0,87.0,0.0,6.1549296,227.36227,15.215709,25.68984,49.75452,16.0
PHX,2023-08-17,114.0,93.0,0.02,5.6624346,184.59805,14.252338,24.544838,34.269505,14.0
PHX,2023-08-18,105.0,89.0,0.0,6.7434163,108.37715,20.818697,32.215645,43.5527,18.0
PHX,2023-08-19,93.0,83.0,0.0,8.931532,255.29907,31.059275,42.417953,54.633873,22.0
PHX,2023-08-20,102.0,83.0,0.0001,7.6089907,176.65265,26.26772,41.895615,52.757877,24.0
PHX,2023-08-21,90.0,78.0,0.04,6.1998568,284.8466,31.737394,52.24521,64.33268,17.0
PHX,2023-08-22,104.0,77.0,0.0,5.4554524,256.54684,25.064243,41.780056,71.37922,15.0
PHX,2023-08-23,107.0,85.0,0.0,7.2174544,120.51608,17.347982,29.333076,46.10628,19.0
PHX,2023-08-24,105.0,88.0,0.0,5.8594675,84.24241,19.232176,29.395098,39.03047,14.0
PHX,2023-08-25,109.0,89.0,0.0,4.132196,287.07034,14.322437,24.123821,37.96806,11.0
PHX,2023-08-26,111.0,93.0,0.0,7.0387077,110.25821,15.098288,23.976294,32.192917,14.0
PHX,2023-08-27,112.0,90.0,0.0,4.523222,80.85773,15.780932,25.381815,39.33583,16.0
PHX,2023-08-28,117.0,93.0,0.0,5.782051,104.43078,12.716783,19.285992,29.960917,11.0
PHX,2023-08-29,114.0,93.0,0.0,6.5211987,138.50603,11.197317,19.929058,32.192917,15.0
PHX,2023-08-30,110.0,93.0,0.0,4.778177,208.7412,14.322437,21.257856,31.059275,14.0
PHX,2023-08-31,108.0,77.0,0.06,7.964816,244.4294,17.599718,36.29303,66.496956,41.0
PHX,2023-09-01,88.0,78.0,0.01,6.3081436,145.42786,44.8031,55.63883,69.06545,17.0
PHX,2023-09-02,98.0,80.0,0.0,5.6091256,205.63144,33.96831,49.80869,66.94765,18.0
PHX,2023-09-03,100.0,80.0,0.0,5.12696,266.0543,23.319248,40.10298,62.37048,13.0
PHX,2023-09-04,102.0,86.0,0.0,5.81422,254.72305,18.887093,22.486332,47.906834,13.0
PHX,2023-09-05,104.0,78.0,0.0,5.791937,172.83794,8.955894,22.060837,39.0557,12.0
PHX,2023-09-06,105.0,80.0,0.0,4.3814945,161.31212,10.507351,18.017965,30.20476,10.0
PHX,2023-09-07,107.0,81.0,0.0,3.8747332,260.43527,6.896544,15.382487,26.524578,11.0
PHX,2023-09-08,109.0,86.0,0.0,4.9365993,276.20737,9.055828,15.49321,24.875904,11.0
PHX,2023-09-09,113.0,87.0,0.0,4.0576925,272.15134,9.423187,16.392212,29.056084,11.0
PHX,2023-09-10,111.0,91.0,0.0,5.12634,310.4491,10.778615,17.882923,25.609074,20.0
PHX,2023-09-11,106.0,90.0,0.0,7.2764025,275.6914,17.347982,22.32034,28.447847,21.0
PHX,2023-09-12,99.0,80.0,0.02,6.9235773,149.99452,25.755465,47.513382,65.536865,19.0
PHX,2023-09-13,98.0,76.0,0.0001,10.4627905,83.01738,28.60701,55.243008,68.85131,16.0
PHX,2023-09-14,101.0,80.0,0.0,5.5336227,79.57487,12.846448,30.329124,50.79502,12.0
PHX,2023-09-15,103.0,81.0,0.0,3.8310666,103.72802,11.03531,23.52256,40.828888,11.0
PHX,2023-09-16,105.0,80.0,0.0,4.571833,147.30124,8.773753,18.219385,31.522442,11.0
PHX,2023-09-17,106.0,82.0,0.0,5.915575,221.8811,8.440673,16.217617,26.374903,14.0
PHX,2023-09-18,102.0,78.0,0.0,5.6008615,255.27846,9.3183775,17.978136,32.258068,11.0
PHX,2023-09-19,100.0,76.0,0.0,4.6764708,133.00148,4.506317,17.04354,27.534836,10.0
PHX,2023-09-20,100.0,77.0,0.0,5.7431655,135.88573,7.6625705,14.53758,21.90317,13.0
PHX,2023-09-21,97.0,73.0,0.0,5.8402023,164.91212,10.207591,16.299103,27.075613,12.0
PHX,2023-09-22,98.0,75.0,0.0,4.4578314,169.91922,8.074555,17.276608,28.619104,11.0
PHX,2023-09-23,95.0,78.0,0.0,3.3620934,85.25966,12.734628,18.417593,24.943039,8.0
PHX,2023-09-24,100.0,74.0,0.0,3.0661042,115.83932,12.790342,21.969746,34.15459,10.0
PHX,2023-09-25,102.0,76.0,0.0,3.9343684,100.23594,11.03531,21.115652,33.343292,11.0
PHX,2023-09-26,103.0,77.0,0.0,3.2104137,287.11108,8.773753,16.705397,26.487062,11.0
PHX,2023-09-27,105.0,77.0,0.0,4.1216598,157.98009,7.3991585,16.237663,23.99389,9.0
PHX,2023-09-28,102.0,76.0,0.0,5.08555,105.02815,11.582931,17.858511,28.465069,10.0
PHX,2023-09-29,101.0,73.0,0.0,4.9085937,135.9664,6.967144,16.49094,36.695335,10.0
PHX,2023-09-30,101.0,75.0,0.0,9.794702,200.2489,8.00464,16.30313,31.522442,19.0
PHX,2023-10-01,86.0,71.0,0.0,6.44895,250.28262,25.388662,32.510426,40.784378,15.0
PHX,2023-10-02,87.0,69.0,0.0,4.58967,244.25725,22.330578,31.423132,42.040573,11.0
PHX,2023-10-03,87.0,68.0,0.0,3.9384503,247.20914,14.987025,28.123672,41.88299,10.0
PHX,2023-10-04,93.0,68.0,0.0,3.2074807,116.10232,11.546795,21.73471,38.789494,8.0
PHX,2023-10-05,99.0,71.0,0.0,1.8906912,142.32951,6.9151206,16.736542,30.589718,8.0
PHX,2023-10-06,103.0,73.0,0.0,3.9928005,72.972664,8.515159,15.988096,25.17393,14.0
